"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested at Subgroup Level","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage At or Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage At or Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage At or Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage At or Near Standard","Area 4 Percentage Below Standard"
"41","69039","6044978",,2015,92,"B",232,231,29,13,"1",232,29,"","10","48","59","17","24",29,"18","61","21","25","54","21","14","61","25","21","64","14"
"41","69039","6044978",,2015,93,"B",232,231,75,3,"2",49,19,"2450.8","32","21","53","26","21",19,"37","37","26","32","47","21","32","47","21","0","0","0"
"41","69039","6044978",,2015,93,"B",232,231,75,3,"1",49,19,"2446.0","37","16","53","21","26",19,"32","42","26","37","47","16","37","53","11","32","32","37"
"41","69039","6044978",,2015,93,"B",232,231,75,4,"1",47,19,"2510.4","53","11","63","26","11",19,"44","39","17","44","39","17","53","42","5","28","67","6"
"41","69039","6044978",,2015,93,"B",232,231,75,4,"2",47,19,"2516.6","33","22","56","44","0",18,"39","44","17","33","61","6","33","61","6","0","0","0"
"41","69039","6044978",,2015,93,"B",232,231,75,5,"2",49,12,"2562.2","58","8","67","33","0",12,"58","8","33","42","50","8","50","25","25","0","0","0"
"41","69039","6044978",,2015,93,"B",232,231,75,5,"1",49,12,"2558.8","50","25","75","17","8",12,"25","67","8","67","25","8","8","92","0","58","33","8"
"41","69039","6044978",,2015,93,"B",232,231,75,6,"1",34,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,93,"B",232,231,75,6,"2",34,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,93,"B",232,231,75,7,"2",25,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,93,"B",232,231,75,7,"1",25,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,93,"B",232,231,75,8,"1",28,11,"2602.6","36","18","55","27","18",11,"27","55","18","45","45","9","18","55","27","27","55","18"
"41","69039","6044978",,2015,93,"B",232,231,75,8,"2",28,11,"2618.5","27","36","64","27","9",11,"45","27","27","36","55","9","36","64","0","0","0","0"
"41","69039","6044978",,2015,93,"B",232,231,75,13,"2",232,75,"","38","24","62","30","8",74,"45","32","23","39","50","11","39","50","11","0","0","0"
"41","69039","6044978",,2015,93,"B",232,231,75,13,"1",232,75,"","45","19","64","23","13",75,"39","43","18","49","41","11","32","60","8","39","45","16"
"41","69039","6044978",,2015,94,"B",232,231,79,3,"2",49,16,"2447.7","44","25","69","13","19",16,"44","38","19","50","31","19","50","31","19","0","0","0"
"41","69039","6044978",,2015,94,"B",232,231,79,3,"1",49,16,"2472.7","44","25","69","13","19",16,"38","31","31","56","25","19","31","50","19","50","31","19"
"41","69039","6044978",,2015,94,"B",232,231,79,4,"1",47,20,"2536.1","65","20","85","10","5",20,"55","35","10","65","25","10","40","60","0","40","55","5"
"41","69039","6044978",,2015,94,"B",232,231,79,4,"2",47,20,"2545.8","55","25","80","20","0",20,"60","35","5","50","50","0","60","25","15","0","0","0"
"41","69039","6044978",,2015,94,"B",232,231,79,5,"2",49,17,"2582.8","44","44","88","13","0",16,"63","38","0","38","63","0","31","69","0","0","0","0"
"41","69039","6044978",,2015,94,"B",232,231,79,5,"1",49,17,"2600.2","71","18","88","12","0",17,"76","24","0","65","35","0","53","47","0","65","35","0"
"41","69039","6044978",,2015,94,"B",232,231,79,6,"1",34,12,"2579.8","25","58","83","17","0",12,"25","58","17","50","50","0","17","83","0","42","42","17"
"41","69039","6044978",,2015,94,"B",232,231,79,6,"2",34,12,"2559.3","17","33","50","42","8",12,"17","58","25","25","58","17","25","75","0","0","0","0"
"41","69039","6044978",,2015,94,"B",232,231,79,7,"2",25,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,94,"B",232,231,79,7,"1",25,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,94,"B",232,231,79,8,"1",28,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,94,"B",232,231,79,8,"2",28,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,94,"B",232,231,79,13,"2",232,79,"","45","32","77","18","5",78,"51","40","9","46","47","6","46","45","9","0","0","0"
"41","69039","6044978",,2015,94,"B",232,231,79,13,"1",232,79,"","54","28","82","13","5",79,"53","35","11","63","30","6","34","61","5","52","41","8"
"41","69039","6044978",,2015,99,"B",232,231,217,3,"1",49,46,"2443.3","33","24","57","15","28",46,"30","39","30","41","33","26","30","52","17","37","33","30"
"41","69039","6044978",,2015,99,"B",232,231,217,3,"2",49,46,"2439.8","30","22","52","26","22",46,"33","39","28","33","48","20","35","41","24","0","0","0"
"41","69039","6044978",,2015,99,"B",232,231,217,4,"2",47,46,"2524.7","42","27","69","27","4",45,"47","40","13","40","53","7","47","40","13","0","0","0"
"41","69039","6044978",,2015,99,"B",232,231,217,4,"1",47,46,"2512.7","54","15","70","17","13",46,"48","36","16","55","30","16","40","56","4","34","57","9"
"41","69039","6044978",,2015,99,"B",232,231,217,5,"1",49,44,"2549.6","43","20","64","25","11",44,"39","48","14","45","41","14","27","68","5","48","45","7"
"41","69039","6044978",,2015,99,"B",232,231,217,5,"2",49,44,"2542.0","33","21","53","37","9",43,"40","37","23","28","60","12","26","56","19","0","0","0"
"41","69039","6044978",,2015,99,"B",232,231,217,6,"2",34,33,"2551.3","21","27","48","39","12",33,"21","48","30","27","58","15","27","64","9","0","0","0"
"41","69039","6044978",,2015,99,"B",232,231,217,6,"1",34,33,"2558.8","18","48","67","24","9",33,"24","48","27","30","61","9","15","85","0","30","61","9"
"41","69039","6044978",,2015,99,"B",232,231,217,7,"1",25,22,"2613.5","41","32","73","23","5",22,"41","41","18","64","36","0","18","73","9","50","41","9"
"41","69039","6044978",,2015,99,"B",232,231,217,7,"2",25,22,"2596.7","36","27","64","27","9",22,"50","32","18","45","45","9","50","45","5","0","0","0"
"41","69039","6044978",,2015,99,"B",232,231,217,8,"2",28,26,"2606.7","31","27","58","31","12",26,"42","38","19","31","58","12","27","62","12","0","0","0"
"41","69039","6044978",,2015,99,"B",232,231,217,8,"1",28,26,"2613.2","35","35","69","23","8",26,"38","46","15","50","46","4","19","69","12","23","65","12"
"41","69039","6044978",,2015,99,"B",232,231,217,13,"1",232,217,"","38","27","65","21","14",217,"37","43","20","47","40","13","27","65","8","37","49","13"
"41","69039","6044978",,2015,99,"B",232,231,217,13,"2",232,217,"","33","25","57","31","12",215,"38","40","22","33","54","13","35","50","15","0","0","0"
"41","69039","6044978",,2015,111,"B",232,231,169,3,"1",49,36,"2456.7","39","22","61","17","22",36,"36","36","28","44","36","19","36","47","17","39","33","28"
"41","69039","6044978",,2015,111,"B",232,231,169,3,"2",49,36,"2444.5","36","22","58","22","19",36,"39","39","22","39","42","19","42","33","25","0","0","0"
"41","69039","6044978",,2015,111,"B",232,231,169,4,"1",47,41,"2522.6","59","15","73","17","10",41,"51","36","13","56","31","13","45","53","3","36","59","5"
"41","69039","6044978",,2015,111,"B",232,231,169,4,"2",47,41,"2534.0","48","23","70","30","0",40,"53","38","10","45","53","3","50","40","10","0","0","0"
"41","69039","6044978",,2015,111,"B",232,231,169,5,"1",49,33,"2564.5","52","21","73","18","9",33,"48","45","6","55","33","12","33","64","3","58","36","6"
"41","69039","6044978",,2015,111,"B",232,231,169,5,"2",49,33,"2554.8","41","25","66","28","6",32,"53","25","22","31","59","9","34","47","19","0","0","0"
"41","69039","6044978",,2015,111,"B",232,231,169,6,"2",34,21,"2575.6","33","29","62","29","10",21,"33","43","24","43","52","5","38","57","5","0","0","0"
"41","69039","6044978",,2015,111,"B",232,231,169,6,"1",34,21,"2586.9","29","57","86","10","5",21,"38","57","5","43","52","5","14","86","0","38","52","10"
"41","69039","6044978",,2015,111,"B",232,231,169,7,"1",25,16,"2626.9","44","38","81","19","0",16,"50","44","6","69","31","0","25","75","0","63","31","6"
"41","69039","6044978",,2015,111,"B",232,231,169,7,"2",25,16,"2621.2","44","38","81","19","0",16,"56","38","6","63","31","6","56","44","0","0","0","0"
"41","69039","6044978",,2015,111,"B",232,231,169,8,"2",28,22,"2623.5","36","32","68","23","9",22,"50","36","14","36","55","9","32","59","9","0","0","0"
"41","69039","6044978",,2015,111,"B",232,231,169,8,"1",28,22,"2620.4","41","27","68","23","9",22,"41","45","14","55","45","0","18","64","18","27","64","9"
"41","69039","6044978",,2015,111,"B",232,231,169,13,"2",232,169,"","40","26","66","26","8",167,"47","36","17","41","50","9","42","45","13","0","0","0"
"41","69039","6044978",,2015,111,"B",232,231,169,13,"1",232,169,"","46","27","72","17","11",169,"44","43","13","53","37","10","32","61","7","43","46","11"
"41","69039","6044978",,2015,121,"B",232,231,8,3,"1",49,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,3,"2",49,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,4,"2",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,4,"1",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,5,"1",49,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,5,"2",49,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,6,"2",34,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,6,"1",34,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,7,"1",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,7,"2",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,8,"2",28,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,8,"1",28,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,13,"1",232,8,"","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,121,"B",232,231,8,13,"2",232,8,"","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,3,"2",49,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,3,"1",49,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,4,"1",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,4,"2",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,5,"2",49,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,5,"1",49,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,6,"1",34,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,6,"2",34,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,7,"2",25,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,7,"1",25,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,8,"1",28,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,8,"2",28,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,128,"B",232,231,14,13,"2",232,14,"","0","14","14","29","57",14,"0","29","71","7","29","64","0","29","71","0","0","0"
"41","69039","6044978",,2015,128,"B",232,231,14,13,"1",232,14,"","0","14","14","14","71",14,"7","21","71","7","21","71","0","29","71","7","36","57"
"41","69039","6044978",,2015,142,"B",232,231,16,3,"1",49,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,142,"B",232,231,16,3,"2",49,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,142,"B",232,231,16,4,"2",47,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,142,"B",232,231,16,4,"1",47,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,142,"B",232,231,16,5,"1",49,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,142,"B",232,231,16,5,"2",49,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,142,"B",232,231,16,6,"2",34,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,142,"B",232,231,16,6,"1",34,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,142,"B",232,231,16,7,"1",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,142,"B",232,231,16,7,"2",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,142,"B",232,231,16,13,"2",232,16,"","0","0","0","31","69",16,"0","13","88","0","31","69","0","13","88","0","0","0"
"41","69039","6044978",,2015,142,"B",232,231,16,13,"1",232,16,"","0","6","6","0","94",16,"0","13","88","0","13","88","6","38","56","6","19","75"
"41","69039","6044978",,2015,144,"B",232,231,30,3,"1",49,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,3,"2",49,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,4,"2",47,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,4,"1",47,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,5,"1",49,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,5,"2",49,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,6,"2",34,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,6,"1",34,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,7,"1",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,7,"2",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,8,"2",28,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,8,"1",28,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,144,"B",232,231,30,13,"1",232,30,"","47","23","70","13","17",30,"47","30","23","53","33","13","33","43","23","47","37","17"
"41","69039","6044978",,2015,144,"B",232,231,30,13,"2",232,30,"","50","27","77","3","20",30,"63","13","23","47","33","20","57","23","20","0","0","0"
"41","69039","6044978",,2015,160,"B",232,231,16,3,"1",49,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,160,"B",232,231,16,3,"2",49,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,160,"B",232,231,16,4,"2",47,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,160,"B",232,231,16,4,"1",47,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,160,"B",232,231,16,5,"1",49,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,160,"B",232,231,16,5,"2",49,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,160,"B",232,231,16,6,"2",34,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,160,"B",232,231,16,6,"1",34,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,160,"B",232,231,16,7,"1",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,160,"B",232,231,16,7,"2",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,160,"B",232,231,16,13,"2",232,16,"","0","0","0","31","69",16,"0","13","88","0","31","69","0","13","88","0","0","0"
"41","69039","6044978",,2015,160,"B",232,231,16,13,"1",232,16,"","0","6","6","0","94",16,"0","13","88","0","13","88","6","38","56","6","19","75"
"41","69039","6044978",,2015,180,"B",232,231,170,3,"1",49,36,"2449.8","39","17","56","17","28",36,"36","31","33","42","36","22","36","44","19","44","22","33"
"41","69039","6044978",,2015,180,"B",232,231,170,3,"2",49,36,"2439.6","33","22","56","19","25",36,"36","36","28","36","39","25","39","36","25","0","0","0"
"41","69039","6044978",,2015,180,"B",232,231,170,4,"2",47,39,"2530.0","45","24","68","32","0",38,"50","39","11","42","55","3","50","39","11","0","0","0"
"41","69039","6044978",,2015,180,"B",232,231,170,4,"1",47,39,"2519.4","56","13","69","21","10",39,"49","38","14","51","35","14","45","53","3","38","57","5"
"41","69039","6044978",,2015,180,"B",232,231,170,5,"1",49,33,"2560.0","52","21","73","21","6",33,"42","52","6","52","36","12","30","61","9","55","39","6"
"41","69039","6044978",,2015,180,"B",232,231,170,5,"2",49,33,"2551.0","39","21","61","30","9",33,"48","30","21","30","58","12","33","52","15","0","0","0"
"41","69039","6044978",,2015,180,"B",232,231,170,6,"2",34,23,"2567.4","26","30","57","35","9",23,"26","52","22","35","57","9","35","61","4","0","0","0"
"41","69039","6044978",,2015,180,"B",232,231,170,6,"1",34,23,"2566.3","22","52","74","17","9",23,"26","52","22","35","57","9","13","87","0","26","65","9"
"41","69039","6044978",,2015,180,"B",232,231,170,7,"1",25,17,"2626.1","41","41","82","18","0",17,"53","41","6","65","35","0","18","76","6","59","35","6"
"41","69039","6044978",,2015,180,"B",232,231,170,7,"2",25,17,"2611.4","41","29","71","29","0",17,"53","41","6","59","35","6","47","53","0","0","0","0"
"41","69039","6044978",,2015,180,"B",232,231,170,8,"2",28,22,"2613.4","32","32","64","27","9",22,"45","36","18","32","59","9","27","68","5","0","0","0"
"41","69039","6044978",,2015,180,"B",232,231,170,8,"1",28,22,"2618.8","36","32","68","23","9",22,"36","55","9","55","41","5","23","59","18","27","64","9"
"41","69039","6044978",,2015,180,"B",232,231,170,13,"1",232,170,"","43","26","69","19","12",170,"40","43","16","49","39","12","30","60","9","42","46","13"
"41","69039","6044978",,2015,180,"B",232,231,170,13,"2",232,170,"","37","25","62","28","9",169,"43","38","18","38","51","11","39","49","12","0","0","0"
"41","69039","6044978",,2015,202,"B",232,231,2,5,"2",49,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,202,"B",232,231,2,5,"1",49,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
